TCGA-PANCAN-HiSeq-801x20531,gene_0,gene_1,gene_2,gene_3,gene_4,gene_5,gene_6,gene_7,gene_8,gene_9,gene_10,gene_11,gene_12,gene_13,gene_14,gene_15,gene_16,gene_17,gene_18,gene_19,gene_20,gene_21,gene_22,gene_23,gene_24,gene_25,gene_26,gene_27,gene_28,gene_29,gene_30,gene_31,gene_32,gene_33,gene_34,gene_35,gene_36,gene_37,gene_38,gene_39,gene_40,gene_41,gene_42,gene_43,gene_44,gene_45,gene_46,gene_47,gene_48,gene_49,gene_50,gene_51,gene_52,gene_53,gene_54,gene_55,gene_56,gene_57,gene_58,gene_59,gene_60,gene_61,gene_62,gene_63,gene_64,gene_65,gene_66,gene_67,gene_68,gene_69,gene_70,gene_71,gene_72,gene_73,gene_74,gene_75,gene_76,gene_77,gene_78,gene_79,gene_80,gene_81,gene_82,gene_83,gene_84,gene_85,gene_86,gene_87,gene_88,gene_89,gene_90,gene_91,gene_92,gene_93,gene_94,gene_95,gene_96,gene_97,gene_98,gene_99,gene_100,gene_101,gene_102,gene_103,gene_104,gene_105,gene_106,gene_107,gene_108,gene_109,gene_110,gene_111,gene_112,gene_113,gene_114,gene_115,gene_116,gene_117,gene_118,gene_119,gene_120,gene_121,gene_122,gene_123,gene_124,gene_125,gene_126,gene_127,gene_128,gene_129,gene_130,gene_131,gene_132,gene_133,gene_134,gene_135,gene_136,gene_137,gene_138,gene_139,gene_140,gene_141,gene_142,gene_143,gene_144,gene_145,gene_146,gene_147,gene_148,gene_149,gene_150,gene_151,gene_152,gene_153,gene_154,gene_155,gene_156,gene_157,gene_158,gene_159,gene_160,gene_161,gene_162,gene_163,gene_164,gene_165,gene_166,gene_167,gene_168,gene_169,gene_170,gene_171,gene_172,gene_173,gene_174,gene_175,gene_176,gene_177,gene_178,gene_179,gene_180,gene_181,gene_182,gene_183,gene_184,gene_185,gene_186,gene_187,gene_188,gene_189,gene_190,gene_191,gene_192,gene_193,gene_194,gene_195,gene_196,gene_197,gene_198,gene_199,gene_200,Class
sample_10,0,3.492071087,3.553372792,7.151706634,10.2534457,0,8.301258394,0,0,0,0,1.999567127,3.38196164,0,0,0,0,0,1.651683181,7.96522441,2.146394549,0,8.115407855,0,0,0,3.920035993,9.540532983,7.617298483,8.353230649,0,0.514400039,7.342919142,2.146394549,13.92787053,8.788737906,0.892818428,0,9.975074121,0,8.794315134,0,0,0,0,4.279575297,9.977537525,9.375406577,11.52739881,0.514400039,8.685757978,9.354787124,10.95175825,9.879834398,8.056269205,7.585473365,10.5232777,6.046955906,10.01623722,4.691947261,6.737064776,3.960298552,2.279649579,3.321423063,9.15240147,9.978753353,10.79082904,5.140463748,7.237840927,7.040706165,8.032861232,6.295374062,7.021812824,9.315554909,0.892818428,7.136068312,4.03760186,2.279649579,8.572359168,8.584936201,10.01683614,7.052763657,8.630871383,11.12087936,4.871577553,3.878617454,10.17649731,3.651556905,9.341509928,6.612045761,9.81000762,2.279649579,5.94028188,6.197712089,7.546331159,7.454175893,8.299299615,4.715662784,10.4836848,8.925943062,10.62540749,10.46849168,10.60173365,10.06782423,9.643807498,6.773284293,0,0.514400039,0,9.151359091,11.24549923,7.23374429,10.7240704,8.761936786,8.036536302,10.69491501,8.20191316,3.920035993,15.13147116,9.317494017,9.344364712,8.731726323,6.318792238,8.72297484,10.62806271,10.07872457,9.401229397,7.450650413,11.1774756,10.01026234,10.90385173,6.334194611,10.16362452,3.440061863,3.549681491,0,10.72954427,9.304846397,8.743309627,6.326513979,10.3394492,10.13093087,11.58406053,9.35195291,8.265554103,7.601473678,8.547430549,9.684934423,2.401630467,9.332911525,10.3771129,8.744749762,11.41192933,3.699918034,7.54963837,9.732935641,8.52080723,9.489855987,8.486030507,10.61559286,8.137524016,9.656115553,9.260188006,4.973459743,7.274233702,6.691924935,2.892604743,0.892818428,0,0.514400039,7.166494525,8.469369124,2.618426617,1.651683181,5.396663002,6.876836146,8.119859331,4.372018779,11.40943337,12.15836038,2.146394549,6.992983641,9.920638686,11.62534356,5.050079362,0,8.880688586,9.812758118,8.840888049,8.693420745,2.97351944,8.187144191,8.570686817,8.339921245,10.03778029,6.520761666,10.35085081,2.146394549,10.68067599,9.889700163,9.444449662,BRCA
sample_11,0,2.941181449,2.663276298,6.561689667,9.376292554,0,7.860323472,0.75411786,0,0,2.449640605,1.021408657,3.153091917,0,0.75411786,0,0,0,8.732354006,9.796182411,4.84831747,0,8.614731926,0,0,0.75411786,0,9.501146516,6.695478871,5.58360934,7.596823359,0,6.332310511,0,15.14688684,9.859393461,3.541254625,0,9.353759951,5.37532099,8.359736385,0,0,0.75411786,1.021408657,6.211800708,9.060112252,10.2371741,11.23965819,1.246833688,9.260634964,9.216476692,11.49244909,9.978066894,8.053524097,9.01869815,10.63581786,6.570783191,9.573781606,4.931815408,6.067950573,4.947951302,0,4.543112269,11.3354741,11.01685006,10.21901117,1.766807151,9.451786014,4.236569152,9.073043633,5.751316423,5.128689329,9.032952122,0,9.550194608,6.964941505,1.021408657,9.500955379,8.840025701,8.934150828,6.043980925,8.788313767,0.75411786,0,0.425781539,10.58029626,9.483956816,11.8941963,10.27003831,10.1245737,6.832155825,6.814665773,9.748615531,1.766807151,9.362064359,9.525542342,6.565563667,10.21817572,9.371813664,10.00434689,10.52959648,9.88894716,9.978066894,10.3635982,9.298990453,3.360195695,2.25586325,0,9.905048481,8.362750405,0.75411786,10.63893362,8.652145858,7.801372095,10.78474116,8.791670836,4.795792918,11.23944936,8.318447907,9.36807206,8.120896208,9.155255913,7.825811063,10.28240505,10.1652462,9.588008104,9.879512798,10.90584577,9.986396713,11.3191471,6.122210933,11.00629802,8.975076988,10.80951091,1.441695937,10.61575836,9.050803678,9.578970781,5.197786777,10.53328106,12.6339715,8.664401061,9.615418137,9.606551418,12.89537079,9.002376235,9.813078909,9.952806757,10.66326455,10.00434689,9.911748498,13.28070408,9.377036963,9.301347574,10.02017436,9.215120395,11.67012953,8.346438383,10.42900913,9.583496519,10.05177992,9.173382322,2.911212202,0.75411786,3.153091917,4.931815408,0,0,0,9.072124563,8.889944994,10.7897863,1.021408657,6.849436379,8.73816321,10.0009718,6.011415129,11.4114951,13.30865188,10.4560566,6.46262987,10.94531214,12.47964387,6.733313663,0.425781539,9.849153292,8.809443385,7.847477092,7.875165706,3.84682424,10.80840919,8.542718493,8.902420339,10.33763305,7.735738782,8.427476277,0.425781539,10.71072896,10.33436268,11.52541804,KIRC
sample_12,0,3.970347518,2.36429227,7.1454431,9.24060532,0,7.810757984,0,0,0,1.12201002,1.565987041,2.698262937,0.47736648,0.47736648,0,0,0,0,9.217031944,3.433480286,0,8.174141722,0,0,0.47736648,2.782911743,9.30999013,6.629927756,5.12572135,5.315548117,3.079122064,6.754727194,5.677962008,13.83915457,9.327707571,0,0,9.686053993,0,9.830996817,0,0,0,0,8.489571033,10.14962012,10.33668507,11.16632003,0,9.30370085,9.098187401,11.49705844,9.490712516,8.610301424,9.250855016,9.942140588,5.994242543,10.20914871,3.267161218,7.246588603,1.12201002,0.835358201,2.048689573,10.26259994,10.94629223,9.496991551,2.512454463,9.290244682,6.105240158,9.038112391,8.420250794,5.227687174,8.807544907,0,8.881383198,4.026277762,1.12201002,9.475494313,8.426839202,9.360783451,6.371968265,8.935539306,6.440992051,0,0,11.15619687,2.938605728,8.936696823,12.81610166,9.682615432,3.484924373,4.545529812,6.282860468,5.424948954,8.436669905,8.54060466,5.514308504,9.600459327,9.307312395,10.2422214,10.8793918,10.01666902,10.34671317,10.02700749,8.660099321,2.299127408,2.048689573,0,9.643536958,9.970609236,1.360982241,11.12841327,8.408643936,8.86845219,11.11240041,9.512566657,4.88886499,13.73429682,8.806282163,10.41708245,8.837536481,7.840683524,8.036552785,10.40769265,10.2561615,9.518749529,8.158387524,11.51707881,9.267474935,10.89254282,5.967366918,8.308693971,3.841298899,6.185166827,1.12201002,10.83578989,9.24060532,9.659715886,7.843148477,10.95000904,9.48282812,12.07649496,9.338232744,9.445989422,8.900453257,10.49246411,9.732683006,8.01046097,9.436222234,10.53579053,8.808806547,12.16292626,1.360982241,8.91459143,9.884649811,8.994608008,10.10305171,9.615048396,10.3776552,8.614636235,9.905445674,8.093586584,4.470959785,4.5931924,7.056984462,5.994242543,2.698262937,0,0,8.484843029,8.536037354,4.094100916,3.010565029,7.102983499,9.941565592,9.346079308,6.387932874,11.40220734,12.35465436,0,7.611098591,10.01010845,11.48610595,6.246065996,1.12201002,9.528151279,8.953911234,7.840683524,6.318741633,2.048689573,8.203230527,9.056675645,8.881383198,10.77153899,7.687186695,8.909893084,3.380147599,10.62840909,10.64440611,9.585073329,PRAD
sample_13,0,1.551048373,3.529845928,6.326824938,10.63384893,0,8.944659359,0,0,0,1.413648237,0.501821265,2.479282307,1.168642036,0,0,0,0,0,8.52653445,0,0,10.71784775,0,0,0,1.413648237,11.25076029,4.93249588,8.156047672,0,0.873419503,7.041023897,0,12.88265833,11.43762205,0.501821265,0,9.775964121,1.168642036,10.05856003,0,0,0,0,4.331762533,11.34537198,8.261023,11.47310196,0.873419503,8.002443748,9.596113332,12.84106305,8.38289633,6.679592696,5.325731791,10.38280773,7.849711592,8.52653445,2.246134421,4.827549764,0,0,4.071127661,7.443465756,10.71678517,12.4198338,3.012979792,6.518717667,4.361263047,8.314791675,3.839203788,4.239451508,8.955580168,0,4.418513809,4.361263047,1.413648237,10.64423485,8.513455215,10.32736177,9.786802166,8.261023,1.805746451,0,0.501821265,10.16694135,1.805746451,9.104750746,5.063904115,10.0731106,1.168642036,1.622977191,3.220376393,8.009447953,4.80947104,8.945876873,2.583085777,10.88776133,9.559992662,9.626804145,11.13356609,9.950491743,10.93971143,9.036670913,5.783514277,2.479282307,0.501821265,0,9.489938251,10.66152872,0.873419503,11.27056982,7.801889392,9.412787875,10.96485345,8.79865324,3.220376393,10.6063867,8.495271437,9.264538777,9.69645467,6.731346187,9.825092347,9.6956372,9.124240239,4.627192412,8.15130581,9.637392887,9.053711429,9.250810022,7.514114368,11.21712164,0,7.56888336,0.501821265,10.69991942,9.466374251,10.45811948,5.009042547,11.07884463,10.14696318,9.719419625,9.462976617,9.046919357,7.559369442,8.817399418,10.43509724,1.168642036,8.813402835,11.16082315,9.250810022,13.89755243,6.381478926,6.164359906,8.723971462,11.24242983,10.68869616,9.530747705,10.4257614,9.398630409,9.488267956,10.3431524,5.847453289,1.413648237,7.985967136,4.034972791,3.012979792,0,0,7.150051882,9.84415494,0.501821265,2.583085777,3.752802103,8.201104515,7.905651751,2.936647361,11.5745888,11.56966102,0,4.577785303,8.752082877,12.02680352,8.350165707,0,8.842692904,10.00291344,9.342416962,8.957995829,0.873419503,10.92342406,9.448283595,9.221954394,10.5955652,7.648810544,11.16003527,5.355354621,11.08769487,11.09072775,12.37658396,BRCA
sample_14,0,1.964842186,2.183010037,6.596832302,10.24814105,0,7.087250665,0.44148348,0,0,0,0,2.896213714,1.480368537,0,0,0,0,0,7.993498882,2.750306359,4.240459355,9.580090824,0,0,0,0.44148348,9.030719547,7.468868374,8.245191393,0,0.44148348,5.618141729,0,11.79527262,8.184929877,0,0,10.0784177,0,10.38267806,0,0,0,0,3.5088216,10.98318602,10.21244775,11.81162756,0,8.112121479,9.518039363,11.08514046,10.14151965,7.748910663,6.258255085,11.18036297,4.872089989,11.81090897,1.654527196,6.31761521,1.052485453,0.779133624,2.405039322,10.11705863,10.47919418,10.37336546,2.304043696,6.989014083,3.795912373,6.964410185,3.553495673,3.596839754,9.22190849,2.195473592,3.97081685,2.750306359,0.779133624,8.696877138,9.179777252,8.847749548,8.975681769,7.816919644,3.028710586,0,0,9.942241775,4.836373584,6.086467463,5.686035428,10.81905341,0,1.809949439,2.078029088,7.418426104,6.244694915,7.877480468,0.44148348,11.95030802,8.500881705,10.14880703,10.14608494,9.525767436,10.29863541,9.50103104,5.256855928,1.480368537,1.9502071,0,10.04360151,9.234827009,3.719544891,11.64340077,8.738311857,8.866682385,11.52061377,9.269554514,2.195473592,11.29313249,11.36774235,9.440615895,9.917885212,7.265680675,7.914349251,10.46374914,10.14926445,5.725618473,6.146031972,11.16244168,9.729338634,11.26108414,4.294106065,8.826287889,1.282261867,1.282261867,0,11.63498344,9.301013692,8.672740013,4.940974809,10.48606068,9.476586233,12.34262474,6.989014083,9.545947139,8.529122069,8.27272775,10.42349413,0,9.896909064,12.73074184,5.309907393,12.50399712,4.683954657,3.365832489,9.985685423,8.70415265,10.49753253,8.466190689,10.67261981,8.214790227,9.957907346,9.396075982,6.381087792,4.974217245,9.576036447,4.974217245,1.480368537,0,0,6.91818346,8.713915721,0.44148348,0,7.113606744,8.005607708,9.01882053,4.345822138,11.9986962,12.39400977,7.378624329,2.963973432,9.185113294,11.83942821,2.750306359,0,8.684703042,9.33819931,8.907055895,8.594723949,1.654527196,8.839877728,8.385793391,7.509117825,10.41001668,9.251870549,7.421442128,0.44148348,11.2411609,8.954679067,9.469318243,BRCA
sample_15,0,2.901378602,3.685368338,6.669664609,9.999098034,0,6.948834426,0,0,0,0,1.227556261,3.377373665,0,0,0,0,0,0,8.392201487,3.708750075,5.539741976,8.257430274,0,0,0,2.565475321,8.472504018,7.402219069,7.690284386,0,0.92181714,5.15134742,1.227556261,13.91556198,9.367764188,0,0,9.00679451,0,9.261392124,0,0,0,2.194654434,5.649471757,11.04127584,9.999732288,11.04035822,0,8.452253598,8.735769239,10.61848645,10.0370527,7.805543977,8.227606317,9.724955462,5.736756388,11.97370454,3.936524874,7.34879896,10.24753594,0.92181714,4.626614352,9.319008193,10.07582675,11.15203127,4.910243367,6.647953391,8.039330346,8.236191228,6.126663179,6.90643367,8.62573441,0,5.636560822,5.486337885,1.881038076,7.762574717,8.89603566,8.806646282,6.235393915,8.783404268,10.7494337,6.862761322,5.147164213,10.52568719,2.946431437,9.710396636,7.30357072,10.81214521,0.92181714,5.991222505,7.307647099,8.113424426,8.48336033,8.368969097,3.708750075,10.8570168,9.075377529,10.20553669,10.17460116,9.783964049,10.49784186,9.620632227,6.527231453,2.194654434,1.69425619,0,9.107313862,9.323133594,3.804218807,11.13720891,8.864545226,8.614257091,9.993419626,7.540337306,4.866675586,11.33699184,8.552011955,10.36959735,9.571447389,7.761624363,8.292836953,10.52284631,10.48168845,7.710172748,8.063648542,11.41915963,10.49739282,10.15945511,6.873800897,9.27707813,3.552561516,3.104823068,0.533264313,11.06676866,8.882429074,8.253209297,7.157559155,10.34897153,10.13842541,9.805755156,9.226274901,8.476130523,8.959622378,8.645204479,9.41105544,1.227556261,9.38716649,9.585792563,6.741372601,12.00605954,7.672715266,5.636560822,10.57600242,9.13181067,10.4893362,7.402798907,11.01189113,7.339867814,9.422384395,9.434557342,4.518163717,0,6.001329372,3.936524874,0.92181714,0,0,6.641505568,7.905802153,1.881038076,0.533264313,6.455526142,8.563997017,8.439431984,2.946431437,11.98695838,12.21292797,4.057710194,6.316725022,9.792720354,10.77501761,3.936524874,0,9.158183001,9.441070508,8.759785011,8.437573155,1.227556261,7.755662075,8.284750084,9.238075079,10.36495538,11.13577982,8.33939575,1.227556261,10.76286369,10.09954507,10.46306452,BRCA
sample_16,0,3.460912899,3.618473603,5.661048373,9.73121719,0,8.435591093,1.033652052,0,0,0,2.640644063,2.719205349,0,0,0,0,0,0.763921421,10.10357632,5.67993606,6.363405899,9.097097188,0,0,1.033652052,4.523022413,8.267638791,5.094307865,4.756500281,0,1.457016363,7.092778279,0.43199729,13.26529125,7.043311692,1.033652052,0,9.34876577,0.763921421,9.652057997,0.763921421,0,0,2.166940346,5.756454913,9.95014614,10.02117432,10.90414536,0,9.016607745,8.886589775,11.57729664,8.866228001,8.536690157,8.084967793,10.84404663,6.073036133,8.757556689,3.281965254,5.423221823,8.922319773,8.287116712,3.429482065,10.57745715,10.45129355,12.68706725,10.92190786,7.563379339,5.923413064,11.31207745,6.91147588,4.544763562,9.536103425,0,3.563304589,2.375400929,0,9.012392683,8.536690157,9.146805393,9.172012393,9.667620743,0.763921421,2.274947431,1.033652052,10.40486481,2.557532628,13.64189369,8.472922302,9.643266368,6.073036133,6.84294113,8.845577864,0,7.478389434,8.663817802,3.332822486,10.91982422,9.258735614,10.09209642,10.68214311,10.4559539,9.920312656,9.306442255,6.620450052,3.332822486,1.6296597,0.43199729,8.819061399,9.871686584,3.281965254,10.26780497,8.957186221,7.998990888,10.14953121,9.022556461,4.955131432,12.09190805,9.047516577,9.896203721,9.376305579,7.705266052,7.449866718,10.74077581,9.924981699,8.542103246,7.909665114,10.11180077,10.49416557,10.58418271,5.689724078,7.930459415,7.680929104,3.174502297,0.43199729,10.65178721,9.514232747,9.360305012,9.354930341,10.40301202,10.72888136,11.08123709,7.847614892,9.126226937,8.506541647,8.139561584,9.799011192,3.724377422,9.907260239,11.25181375,9.981367488,12.30244472,5.35028507,7.23935985,9.878657913,8.385914156,8.370129399,9.394670616,11.55921933,8.339360116,9.181045387,9.111735581,4.608081799,1.033652052,6.095304181,6.027441606,1.260808535,0,0,9.27345761,8.640027973,2.375400929,0,5.599127326,8.692095864,10.17544975,10.53377746,11.53633951,12.18979677,6.222145725,8.143128073,11.54428831,10.7513181,7.83388943,0,9.419484115,8.919203006,8.247894293,8.006847795,1.457016363,8.438496631,8.67523374,9.236365851,10.70929064,8.359433319,7.8991575,5.193976702,10.61886265,10.15483076,11.5220273,LUAD
sample_17,0,3.00451937,3.007177557,6.524204753,9.062661412,0,7.995936704,1.687419077,0,0,0,1.07751647,2.233059745,0,1.687419077,0,0,0,8.805347278,8.317150282,3.802668866,0.768247855,7.697196949,0,0,0,0,9.69197203,3.877233819,5.375671993,6.99112498,0.454281196,6.445822694,0.454281196,14.89865807,10.12533597,4.95329318,0,9.341469899,5.811198701,8.961319455,0,0,0,0.454281196,7.048715725,8.78370219,9.481014311,10.15888735,0.799336025,8.703955468,8.801763318,10.77028397,10.18893495,7.839203788,9.865716261,10.17422663,7.052741924,8.28155453,5.23586489,6.463901958,5.457302073,0,4.31300635,10.98014672,10.51801378,9.792939923,3.506360745,9.122219735,4.489774118,7.237477677,5.330336099,4.603964541,9.415276989,0,6.982697022,7.319997199,3.005849076,8.927712788,9.066651624,8.342047992,5.795421503,8.102747352,1.07751647,0,0.799336025,10.9372561,7.18706499,11.5032394,10.96717581,9.880520238,4.559369442,5.248420983,7.084563933,0.454281196,8.059366094,8.728121193,3.409173667,10.20802702,10.14669595,10.31375602,10.04219288,9.993787563,9.60824558,10.22952784,9.377240903,3.458578865,2.538960233,0.454281196,10.10706011,10.10075431,3.192651841,10.33416153,9.16667026,7.712478852,10.56035194,8.159871337,5.248420983,10.89805716,7.671236751,9.543172989,8.267760499,8.71165665,7.149950302,10.44533564,10.27721765,10.48298942,9.133779273,10.80143353,10.00161931,11.99939053,6.271405132,10.52055975,5.481408741,12.44105857,2.114766793,10.4153932,9.322412669,9.139469495,5.782382353,9.634684015,12.10304515,9.254095593,9.344759715,8.893322769,12.27105444,8.926625123,9.725303197,8.548675513,10.92357262,10.05127693,9.008739538,12.50003767,10.88710635,6.215014556,10.26076667,9.392218663,10.80829655,7.703868976,10.32877589,9.282669146,9.846123443,8.532901338,1.985864701,3.192651841,3.358016407,3.552598402,0,0,0.799336025,9.548174573,8.840718138,7.343203485,0,6.778970732,8.236234288,9.706105721,6.547397387,11.43100652,13.01297539,9.512062899,7.794207895,9.993263932,11.3686756,6.809813137,0.454281196,9.753372211,8.569908759,7.898595342,6.087327052,1.687419077,9.129970709,8.016106265,8.731895994,9.998731449,7.699766766,8.13349674,1.310630957,11.01362975,9.87028765,10.65942512,KIRC
sample_18,0,1.541465278,2.541539619,6.84325528,9.444468298,0,5.479091486,0,0,0,0,0.401193551,2.456438202,0.714751059,0.401193551,0,0,0,7.433376793,10.60271742,1.19061486,3.758740227,8.026241239,0,0,0,0,9.223967898,3.172391503,5.423272255,7.838939165,0,6.7822775,0,15.57656111,10.34337451,3.854584179,0,9.187940909,2.689410993,9.324065757,0,0,0,0.401193551,6.254456101,9.155863052,10.33552434,10.87439739,0.714751059,8.427731867,9.366027087,11.33101768,9.982851009,7.732038502,7.77491222,10.34159665,6.621569864,9.419016326,2.277211136,5.677043055,5.167803482,1.697907232,2.178491568,12.22397755,10.3146059,10.32438309,3.172391503,8.207726948,6.886854944,7.628321589,6.955545297,6.44701047,8.896250654,0,9.597391501,5.088455413,4.143393419,9.699539487,9.066377162,8.654822171,5.93822462,8.195155633,0,0,0,11.09977516,8.630518323,12.06131718,11.03578197,9.308100078,5.291062004,6.992349245,9.90827702,0.401193551,9.477934293,9.368128823,5.167803482,10.42605505,10.37402876,10.01494105,10.63769356,9.842791885,9.95422976,11.03798615,8.085339669,3.720650584,1.958100262,0.401193551,9.230142957,9.150991161,1.19061486,10.94084946,8.591481206,7.830832074,10.67608049,9.163949001,3.364278261,11.93588695,7.568662994,9.914521173,8.483191011,8.907852072,7.727682254,10.71356695,10.22778439,10.89373382,9.28084499,11.29262648,10.09747912,11.92854798,7.045836094,10.68509917,5.559754876,13.13956414,1.697907232,11.40110884,9.042014991,9.440478861,6.822934048,10.02608075,11.71648511,9.239357463,8.530242452,9.372323132,12.17070124,8.825623468,9.78297692,8.900127162,10.52793633,9.126371505,9.61637424,12.22291563,10.53512954,7.703474507,10.07964478,8.498617878,11.3752241,7.969645536,10.32402299,9.581179864,10.20327458,8.837807668,3.172391503,1.833861608,5.382605007,0.714751059,0.714751059,0,0,7.241925965,8.045623165,10.32076671,0.714751059,6.409413001,9.27264378,11.13001706,5.91441862,11.16891025,13.86296661,10.1799464,7.097410643,11.14398262,12.61756618,6.961912672,0,9.574394847,9.433136811,8.846875627,6.658668502,2.07251745,9.75237061,7.668686467,8.824605579,11.1984389,7.534139439,8.174491311,0.97217797,10.67720871,10.67918977,12.6066296,KIRC
sample_19,0,4.167582729,3.841389484,6.976123014,9.982252078,0,6.97737152,0,0,0,0,1.275305094,3.321466359,0,0,0,0,0,0,7.890471013,2.931531784,0,8.3687989,0,0,0.55924706,5.113517151,9.64182236,6.253401256,3.628120328,0,0,6.598581081,4.731715463,13.45216401,8.599399627,0,0,9.793473258,0,10.54678838,0,0,0,0,8.009240785,10.3111693,10.49990567,11.70409384,0.55924706,9.056052391,9.436307614,11.86420162,8.928328866,8.167302726,7.855503902,10.05791052,6.198926269,10.53209288,1.751720787,7.324333586,1.941519524,0.55924706,0.961252884,8.389317278,10.2933222,8.887427788,2.740323164,8.157766292,3.388230875,6.716620573,6.804802186,3.388230875,9.340506636,0,7.881805309,4.539481442,2.740323164,10.00374277,8.949543687,8.931467369,5.658111491,8.915992878,2.395501575,0,0.961252884,10.95940793,2.519843797,9.001115403,13.79310539,8.274876633,1.533114772,2.109226816,3.833740194,5.841678815,8.570941018,7.952455883,2.740323164,9.559113194,8.976916341,10.82201308,10.70124581,10.06684264,9.457838447,9.065009457,6.031176817,1.533114772,0.961252884,0,9.880116121,10.55679342,0,11.42110756,8.798170432,8.391475605,11.30548609,7.594302207,3.785016897,13.08002136,8.663138221,9.861144302,9.007767352,5.888558182,6.882129456,10.58236783,10.86659894,7.297007949,6.761391663,11.55745413,9.329930849,10.46939762,5.876978535,7.625774585,4.597066291,3.734590407,1.533114772,10.38096965,8.706299156,8.519742387,6.551654436,11.2230122,8.923048131,12.37990358,7.921799292,9.140786323,7.898710209,10.36965187,10.11936915,6.810905761,9.717613025,11.04854818,8.622114066,12.46403771,5.65092536,5.900043211,10.24064825,9.110420668,9.190740775,10.68170401,10.88188635,7.870173581,10.18364779,8.875841484,4.946333175,4.831061442,7.90479717,1.751720787,0,3.513149613,0,8.979625258,8.541905847,2.839092904,1.275305094,6.823023245,9.478096137,9.512173543,7.004231704,11.34173563,13.47841573,0,9.303146005,10.48663394,12.01093016,5.637265354,0,9.638115481,9.456865685,8.352167049,5.298464037,0.55924706,8.678226874,8.833294924,8.872930311,11.34763244,6.280017218,9.036670913,2.519843797,11.14068281,10.06493134,9.149233957,PRAD
sample_20,0,2.066915812,2.619952893,6.757996631,11.12394032,0,5.415674173,0,0,0,0.44625623,1.4918018,2.765471097,2.514071749,0,0,0,0,3.106365072,8.923743445,4.172863502,2.700994494,10.10335338,0,0,0,0.786596362,7.433101332,1.666711152,6.098295324,0,0,6.919638031,3.431221784,13.05640063,5.390963402,0,0,9.260293877,1.061707085,9.468021182,0,0.44625623,0,0,6.724622989,11.10316976,9.882919641,8.72427509,0,6.689578726,7.293407272,11.15821204,11.68219579,8.790729689,7.568746585,9.204656725,3.106365072,9.055385481,1.061707085,8.047123912,9.634517037,4.362757417,2.765471097,10.65225344,9.551929311,9.579530911,5.693420048,8.88886499,4.924152156,4.740727922,3.330859528,8.810664812,9.818355291,0,3.044341657,5.102170993,0.44625623,8.025527183,9.450190559,7.471910903,7.963000084,7.300059644,3.774723817,0,11.57588901,9.794409368,0.786596362,6.78276238,7.667225108,10.83741506,2.09163214,4.229718651,6.734479312,5.533264313,8.797797684,8.017298387,2.419484958,11.8272633,7.336104825,12.32325184,10.04267169,9.979325154,8.79426639,11.42639581,6.909977064,1.292722863,1.292722863,1.292722863,10.25098525,9.293175032,0.44625623,9.059309306,9.829892361,7.026866439,9.429103315,7.752146451,5.023964991,12.61686583,8.163081039,11.44019956,10.12036749,6.119134111,6.057653881,11.46869531,10.6995551,7.692720104,5.733289255,9.536519213,10.63097692,10.54782959,4.337111628,7.283366213,3.735998665,6.768449015,0,9.235348915,8.952528685,6.638007205,5.98520667,8.444016826,9.995809541,10.91935498,6.335324248,8.933401497,8.153926906,8.922664674,9.18142561,0,10.84340291,10.29660653,6.065483993,10.5758512,5.314178077,2.209390977,11.2689513,7.355421578,10.71488943,8.31588318,12.36618012,4.906823268,10.64867215,8.644195183,7.868600347,2.840402806,5.287645899,2.209390977,0.44625623,1.963437131,0,5.713492372,7.925637513,2.09163214,0,7.06252111,9.39455487,8.603095899,1.4918018,11.35432102,11.46999787,1.307603387,8.202667488,9.840770057,9.696706775,4.740727922,0,10.21488977,8.592296314,7.682573297,8.103481903,1.666711152,7.641264225,7.521938011,8.313667604,11.67069165,12.13132968,8.880012012,1.061707085,11.58766502,11.07363282,9.955292458,BRCA
